Time Horizon,Iteration,Total Reward,Suboptimal Arms Count,Total Regret,Zeros Count,Ones Count
10000,5,9005,1,0.1,995.0,9005.0
20000,5,17936,1,0.1,2064.0,17936.0
40000,5,36020,1,0.1,3980.0,36020.0
60000,5,54029,1,0.1,5971.0,54029.0
80000,5,72085,1,0.1,7915.0,72085.0
100000,5,89853,1,0.1,10147.0,89853.0
2,6,2,1,0.1,0.0,2.0
3,6,1,1,0.1,2.0,1.0
100,6,93,1,0.1,7.0,93.0
200,6,175,1,0.1,25.0,175.0
2000,6,1806,1,0.1,194.0,1806.0
10000,6,8960,1,0.1,1040.0,8960.0
20000,6,18082,1,0.1,1918.0,18082.0
40000,6,35939,1,0.1,4061.0,35939.0
60000,6,53956,1,0.1,6044.0,53956.0
80000,6,71915,1,0.1,8085.0,71915.0
100000,6,89950,1,0.1,10050.0,89950.0
2,7,1,1,0.1,1.0,1.0
3,7,3,1,0.1,0.0,3.0
100,7,92,1,0.1,8.0,92.0
200,7,175,1,0.1,25.0,175.0
2000,7,1817,1,0.1,183.0,1817.0
10000,7,9028,1,0.1,972.0,9028.0
20000,7,18053,1,0.1,1947.0,18053.0
40000,7,35921,1,0.1,4079.0,35921.0
60000,7,54139,1,0.1,5861.0,54139.0
80000,7,71982,1,0.1,8018.0,71982.0
100000,7,89912,1,0.1,10088.0,89912.0
2,8,2,1,0.1,0.0,2.0
3,8,2,1,0.1,1.0,2.0
100,8,87,1,0.1,13.0,87.0
200,8,181,1,0.1,19.0,181.0
2000,8,1814,1,0.1,186.0,1814.0
10000,8,9042,1,0.1,958.0,9042.0
20000,8,17975,1,0.1,2025.0,17975.0
40000,8,35987,1,0.1,4013.0,35987.0
60000,8,54037,1,0.1,5963.0,54037.0
80000,8,72020,1,0.1,7980.0,72020.0
100000,8,90103,1,0.1,9897.0,90103.0
2,9,2,1,0.1,0.0,2.0
3,9,2,1,0.1,1.0,2.0
100,9,94,1,0.1,6.0,94.0
200,9,187,1,0.1,13.0,187.0
2000,9,1815,1,0.1,185.0,1815.0
10000,9,9049,1,0.1,951.0,9049.0
20000,9,17998,1,0.1,2002.0,17998.0
40000,9,36040,1,0.1,3960.0,36040.0
60000,9,54111,1,0.1,5889.0,54111.0
80000,9,71925,1,0.1,8075.0,71925.0
100000,9,89880,1,0.1,10120.0,89880.0
2,10,2,1,0.1,0.0,2.0
3,10,2,1,0.1,1.0,2.0
100,10,90,1,0.1,10.0,90.0
200,10,180,1,0.1,20.0,180.0
2000,10,1827,1,0.1,173.0,1827.0
10000,10,8979,1,0.1,1021.0,8979.0
20000,10,17954,1,0.1,2046.0,17954.0
40000,10,35982,1,0.1,4018.0,35982.0
60000,10,54100,1,0.1,5900.0,54100.0
80000,10,71811,1,0.1,8189.0,71811.0
100000,10,90062,1,0.1,9938.0,90062.0
2,11,2,1,0.1,0.0,2.0
3,11,2,1,0.1,1.0,2.0
100,11,88,1,0.1,12.0,88.0
200,11,183,1,0.1,17.0,183.0
2000,11,1830,1,0.1,170.0,1830.0
10000,11,8967,1,0.1,1033.0,8967.0
20000,11,17915,1,0.1,2085.0,17915.0
40000,11,36030,1,0.1,3970.0,36030.0
60000,11,54074,1,0.1,5926.0,54074.0
80000,11,72109,1,0.1,7891.0,72109.0
100000,11,89965,1,0.1,10035.0,89965.0
2,12,2,1,0.1,0.0,2.0
3,12,2,1,0.1,1.0,2.0
100,12,87,1,0.1,13.0,87.0
200,12,176,1,0.1,24.0,176.0
2000,12,1799,1,0.1,201.0,1799.0
10000,12,8972,1,0.1,1028.0,8972.0
20000,12,18089,1,0.1,1911.0,18089.0
40000,12,36084,1,0.1,3916.0,36084.0
60000,12,54011,1,0.1,5989.0,54011.0
80000,12,72076,1,0.1,7924.0,72076.0
100000,12,90003,1,0.1,9997.0,90003.0
2,13,1,1,0.1,1.0,1.0
3,13,3,1,0.1,0.0,3.0
100,13,90,1,0.1,10.0,90.0
200,13,177,1,0.1,23.0,177.0
2000,13,1826,1,0.1,174.0,1826.0
10000,13,8986,1,0.1,1014.0,8986.0
20000,13,18117,1,0.1,1883.0,18117.0
40000,13,35932,1,0.1,4068.0,35932.0
60000,13,53985,1,0.1,6015.0,53985.0
80000,13,71934,1,0.1,8066.0,71934.0
100000,13,89944,1,0.1,10056.0,89944.0
2,14,2,1,0.1,0.0,2.0
3,14,2,1,0.1,1.0,2.0
100,14,92,1,0.1,8.0,92.0
200,14,175,1,0.1,25.0,175.0
2000,14,1812,1,0.1,188.0,1812.0
10000,14,9004,1,0.1,996.0,9004.0
20000,14,18058,1,0.1,1942.0,18058.0
40000,14,36027,1,0.1,3973.0,36027.0
60000,14,54004,1,0.1,5996.0,54004.0
80000,14,72021,1,0.1,7979.0,72021.0
100000,14,89987,1,0.1,10013.0,89987.0
2,15,2,1,0.1,0.0,2.0
3,15,3,1,0.1,0.0,3.0
100,15,90,1,0.1,10.0,90.0
200,15,178,1,0.1,22.0,178.0
2000,15,1811,1,0.1,189.0,1811.0
10000,15,9002,1,0.1,998.0,9002.0
20000,15,18067,1,0.1,1933.0,18067.0
40000,15,35997,1,0.1,4003.0,35997.0
60000,15,53988,1,0.1,6012.0,53988.0
80000,15,72123,1,0.1,7877.0,72123.0
100000,15,89934,1,0.1,10066.0,89934.0
2,16,2,1,0.1,0.0,2.0
3,16,3,1,0.1,0.0,3.0
100,16,90,1,0.1,10.0,90.0
200,16,174,1,0.1,26.0,174.0
2000,16,1787,1,0.1,213.0,1787.0
10000,16,9022,1,0.1,978.0,9022.0
20000,16,17960,1,0.1,2040.0,17960.0
40000,16,36020,1,0.1,3980.0,36020.0
60000,16,53961,1,0.1,6039.0,53961.0
80000,16,71970,1,0.1,8030.0,71970.0
100000,16,90155,1,0.1,9845.0,90155.0
2,17,1,1,0.1,1.0,1.0
3,17,3,1,0.1,0.0,3.0
100,17,89,1,0.1,11.0,89.0
200,17,182,1,0.1,18.0,182.0
2000,17,1786,1,0.1,214.0,1786.0
10000,17,8984,1,0.1,1016.0,8984.0
20000,17,18017,1,0.1,1983.0,18017.0
40000,17,36053,1,0.1,3947.0,36053.0
60000,17,54000,1,0.1,6000.0,54000.0
80000,17,71915,1,0.1,8085.0,71915.0
100000,17,90165,1,0.1,9835.0,90165.0
2,18,2,1,0.1,0.0,2.0
3,18,2,1,0.1,1.0,2.0
100,18,90,1,0.1,10.0,90.0
200,18,179,1,0.1,21.0,179.0
2000,18,1801,1,0.1,199.0,1801.0
10000,18,8975,1,0.1,1025.0,8975.0
20000,18,18074,1,0.1,1926.0,18074.0
40000,18,36029,1,0.1,3971.0,36029.0
60000,18,54074,1,0.1,5926.0,54074.0
80000,18,72138,1,0.1,7862.0,72138.0
100000,18,90123,1,0.1,9877.0,90123.0
2,19,2,1,0.1,0.0,2.0
3,19,2,1,0.1,1.0,2.0
100,19,91,1,0.1,9.0,91.0
200,19,178,1,0.1,22.0,178.0
2000,19,1793,1,0.1,207.0,1793.0
10000,19,8971,1,0.1,1029.0,8971.0
20000,19,17971,1,0.1,2029.0,17971.0
40000,19,35877,1,0.1,4123.0,35877.0
60000,19,54010,1,0.1,5990.0,54010.0
80000,19,72102,1,0.1,7898.0,72102.0
100000,19,90002,1,0.1,9998.0,90002.0
2,20,2,1,0.1,0.0,2.0
3,20,3,1,0.1,0.0,3.0
100,20,90,1,0.1,10.0,90.0
200,20,174,1,0.1,26.0,174.0
2000,20,1801,1,0.1,199.0,1801.0
10000,20,9027,1,0.1,973.0,9027.0
20000,20,18007,1,0.1,1993.0,18007.0
40000,20,35967,1,0.1,4033.0,35967.0
60000,20,54123,1,0.1,5877.0,54123.0
80000,20,71922,1,0.1,8078.0,71922.0
100000,20,89774,1,0.1,10226.0,89774.0
2,21,2,1,0.1,0.0,2.0
3,21,3,1,0.1,0.0,3.0
100,21,90,1,0.1,10.0,90.0
200,21,187,1,0.1,13.0,187.0
2000,21,1804,1,0.1,196.0,1804.0
10000,21,9007,1,0.1,993.0,9007.0
20000,21,18025,1,0.1,1975.0,18025.0
40000,21,35937,1,0.1,4063.0,35937.0
60000,21,53977,1,0.1,6023.0,53977.0
80000,21,72087,1,0.1,7913.0,72087.0
100000,21,90160,1,0.1,9840.0,90160.0
2,22,1,1,0.1,1.0,1.0
3,22,3,1,0.1,0.0,3.0
100,22,94,1,0.1,6.0,94.0
200,22,180,1,0.1,20.0,180.0
2000,22,1777,1,0.1,223.0,1777.0
10000,22,9003,1,0.1,997.0,9003.0
20000,22,17985,1,0.1,2015.0,17985.0
40000,22,35915,1,0.1,4085.0,35915.0
60000,22,53961,1,0.1,6039.0,53961.0
80000,22,71934,1,0.1,8066.0,71934.0
100000,22,89901,1,0.1,10099.0,89901.0
2,23,1,1,0.1,1.0,1.0
3,23,3,1,0.1,0.0,3.0
100,23,89,1,0.1,11.0,89.0
200,23,177,1,0.1,23.0,177.0
2000,23,1798,1,0.1,202.0,1798.0
10000,23,9019,1,0.1,981.0,9019.0
20000,23,18032,1,0.1,1968.0,18032.0
40000,23,36090,1,0.1,3910.0,36090.0
60000,23,54056,1,0.1,5944.0,54056.0
80000,23,72082,1,0.1,7918.0,72082.0
100000,23,90140,1,0.1,9860.0,90140.0
2,24,2,1,0.1,0.0,2.0
3,24,2,1,0.1,1.0,2.0
100,24,87,1,0.1,13.0,87.0
200,24,177,1,0.1,23.0,177.0
2000,24,1798,1,0.1,202.0,1798.0
10000,24,8973,1,0.1,1027.0,8973.0
20000,24,18032,1,0.1,1968.0,18032.0
40000,24,35914,1,0.1,4086.0,35914.0
60000,24,54092,1,0.1,5908.0,54092.0
80000,24,72006,1,0.1,7994.0,72006.0
100000,24,89992,1,0.1,10008.0,89992.0
2,25,1,1,0.1,1.0,1.0
3,25,3,1,0.1,0.0,3.0
100,25,91,1,0.1,9.0,91.0
200,25,185,1,0.1,15.0,185.0
2000,25,1795,1,0.1,205.0,1795.0
10000,25,8998,1,0.1,1002.0,8998.0
20000,25,18100,1,0.1,1900.0,18100.0
40000,25,35962,1,0.1,4038.0,35962.0
60000,25,54031,1,0.1,5969.0,54031.0
80000,25,71929,1,0.1,8071.0,71929.0
100000,25,89944,1,0.1,10056.0,89944.0
2,26,1,1,0.1,1.0,1.0
3,26,2,1,0.1,1.0,2.0
100,26,91,1,0.1,9.0,91.0
200,26,177,1,0.1,23.0,177.0
2000,26,1791,1,0.1,209.0,1791.0
10000,26,9008,1,0.1,992.0,9008.0
20000,26,17998,1,0.1,2002.0,17998.0
40000,26,35916,1,0.1,4084.0,35916.0
60000,26,54036,1,0.1,5964.0,54036.0
80000,26,71993,1,0.1,8007.0,71993.0
100000,26,89936,1,0.1,10064.0,89936.0
2,27,1,1,0.1,1.0,1.0
3,27,3,1,0.1,0.0,3.0
100,27,94,1,0.1,6.0,94.0
200,27,184,1,0.1,16.0,184.0
2000,27,1805,1,0.1,195.0,1805.0
10000,27,8962,1,0.1,1038.0,8962.0
20000,27,18010,1,0.1,1990.0,18010.0
40000,27,36023,1,0.1,3977.0,36023.0
60000,27,53990,1,0.1,6010.0,53990.0
80000,27,71940,1,0.1,8060.0,71940.0
100000,27,89862,1,0.1,10138.0,89862.0
2,28,2,1,0.1,0.0,2.0
3,28,2,1,0.1,1.0,2.0
100,28,90,1,0.1,10.0,90.0
200,28,178,1,0.1,22.0,178.0
2000,28,1806,1,0.1,194.0,1806.0
10000,28,9017,1,0.1,983.0,9017.0
20000,28,17949,1,0.1,2051.0,17949.0
40000,28,36076,1,0.1,3924.0,36076.0
60000,28,54071,1,0.1,5929.0,54071.0
80000,28,71929,1,0.1,8071.0,71929.0
100000,28,89905,1,0.1,10095.0,89905.0
2,29,1,1,0.1,1.0,1.0
3,29,2,1,0.1,1.0,2.0
100,29,92,1,0.1,8.0,92.0
200,29,177,1,0.1,23.0,177.0
2000,29,1791,1,0.1,209.0,1791.0
10000,29,9002,1,0.1,998.0,9002.0
20000,29,18025,1,0.1,1975.0,18025.0
40000,29,36046,1,0.1,3954.0,36046.0
60000,29,54153,1,0.1,5847.0,54153.0
80000,29,72087,1,0.1,7913.0,72087.0
100000,29,89909,1,0.1,10091.0,89909.0
2,30,2,1,0.1,0.0,2.0
3,30,2,1,0.1,1.0,2.0
100,30,92,1,0.1,8.0,92.0
200,30,178,1,0.1,22.0,178.0
2000,30,1812,1,0.1,188.0,1812.0
10000,30,8990,1,0.1,1010.0,8990.0
20000,30,17987,1,0.1,2013.0,17987.0
40000,30,35999,1,0.1,4001.0,35999.0
60000,30,54041,1,0.1,5959.0,54041.0
80000,30,71994,1,0.1,8006.0,71994.0
100000,30,90099,1,0.1,9901.0,90099.0
2,31,1,1,0.1,1.0,1.0
3,31,1,1,0.1,2.0,1.0
100,31,89,1,0.1,11.0,89.0
200,31,177,1,0.1,23.0,177.0
2000,31,1801,1,0.1,199.0,1801.0
10000,31,8978,1,0.1,1022.0,8978.0
20000,31,18019,1,0.1,1981.0,18019.0
40000,31,36020,1,0.1,3980.0,36020.0
60000,31,53893,1,0.1,6107.0,53893.0
80000,31,71985,1,0.1,8015.0,71985.0
100000,31,90054,1,0.1,9946.0,90054.0
2,32,2,1,0.1,0.0,2.0
3,32,3,1,0.1,0.0,3.0
100,32,95,1,0.1,5.0,95.0
200,32,182,1,0.1,18.0,182.0
2000,32,1777,1,0.1,223.0,1777.0
10000,32,8972,1,0.1,1028.0,8972.0
20000,32,17917,1,0.1,2083.0,17917.0
40000,32,35951,1,0.1,4049.0,35951.0
60000,32,53955,1,0.1,6045.0,53955.0
80000,32,72015,1,0.1,7985.0,72015.0
100000,32,90024,1,0.1,9976.0,90024.0
2,33,2,1,0.1,0.0,2.0
3,33,3,1,0.1,0.0,3.0
100,33,87,1,0.1,13.0,87.0
200,33,173,1,0.1,27.0,173.0
2000,33,1805,1,0.1,195.0,1805.0
10000,33,9002,1,0.1,998.0,9002.0
20000,33,17989,1,0.1,2011.0,17989.0
40000,33,36003,1,0.1,3997.0,36003.0
60000,33,54055,1,0.1,5945.0,54055.0
80000,33,72081,1,0.1,7919.0,72081.0
100000,33,90062,1,0.1,9938.0,90062.0
2,34,2,1,0.1,0.0,2.0
3,34,2,1,0.1,1.0,2.0
100,34,90,1,0.1,10.0,90.0
200,34,172,1,0.1,28.0,172.0
2000,34,1786,1,0.1,214.0,1786.0
10000,34,8985,1,0.1,1015.0,8985.0
20000,34,18085,1,0.1,1915.0,18085.0
40000,34,36061,1,0.1,3939.0,36061.0
60000,34,53882,1,0.1,6118.0,53882.0
80000,34,72079,1,0.1,7921.0,72079.0
100000,34,89987,1,0.1,10013.0,89987.0
2,35,2,1,0.1,0.0,2.0
3,35,3,1,0.1,0.0,3.0
100,35,92,1,0.1,8.0,92.0
200,35,178,1,0.1,22.0,178.0
2000,35,1799,1,0.1,201.0,1799.0
10000,35,8948,1,0.1,1052.0,8948.0
20000,35,17995,1,0.1,2005.0,17995.0
40000,35,35913,1,0.1,4087.0,35913.0
60000,35,53971,1,0.1,6029.0,53971.0
80000,35,71963,1,0.1,8037.0,71963.0
100000,35,90005,1,0.1,9995.0,90005.0
2,36,1,1,0.1,1.0,1.0
3,36,3,1,0.1,0.0,3.0
100,36,92,1,0.1,8.0,92.0
200,36,183,1,0.1,17.0,183.0
2000,36,1807,1,0.1,193.0,1807.0
10000,36,9009,1,0.1,991.0,9009.0
20000,36,18089,1,0.1,1911.0,18089.0
40000,36,36077,1,0.1,3923.0,36077.0
60000,36,54025,1,0.1,5975.0,54025.0
80000,36,72015,1,0.1,7985.0,72015.0
100000,36,90072,1,0.1,9928.0,90072.0
2,37,1,1,0.1,1.0,1.0
3,37,3,1,0.1,0.0,3.0
100,37,93,1,0.1,7.0,93.0
200,37,177,1,0.1,23.0,177.0
2000,37,1799,1,0.1,201.0,1799.0
10000,37,9005,1,0.1,995.0,9005.0
20000,37,18008,1,0.1,1992.0,18008.0
40000,37,35978,1,0.1,4022.0,35978.0
60000,37,54142,1,0.1,5858.0,54142.0
80000,37,72033,1,0.1,7967.0,72033.0
100000,37,90091,1,0.1,9909.0,90091.0
2,38,2,1,0.1,0.0,2.0
3,38,3,1,0.1,0.0,3.0
100,38,91,1,0.1,9.0,91.0
200,38,187,1,0.1,13.0,187.0
2000,38,1823,1,0.1,177.0,1823.0
10000,38,9036,1,0.1,964.0,9036.0
20000,38,18043,1,0.1,1957.0,18043.0
40000,38,36040,1,0.1,3960.0,36040.0
60000,38,53974,1,0.1,6026.0,53974.0
80000,38,71981,1,0.1,8019.0,71981.0
100000,38,90040,1,0.1,9960.0,90040.0
2,39,1,1,0.1,1.0,1.0
3,39,3,1,0.1,0.0,3.0
100,39,91,1,0.1,9.0,91.0
200,39,181,1,0.1,19.0,181.0
2000,39,1794,1,0.1,206.0,1794.0
10000,39,8995,1,0.1,1005.0,8995.0
20000,39,17969,1,0.1,2031.0,17969.0
40000,39,36113,1,0.1,3887.0,36113.0
60000,39,54022,1,0.1,5978.0,54022.0
80000,39,71964,1,0.1,8036.0,71964.0
100000,39,89958,1,0.1,10042.0,89958.0
2,40,2,1,0.1,0.0,2.0
3,40,2,1,0.1,1.0,2.0
100,40,89,1,0.1,11.0,89.0
200,40,186,1,0.1,14.0,186.0
2000,40,1808,1,0.1,192.0,1808.0
10000,40,9020,1,0.1,980.0,9020.0
20000,40,17924,1,0.1,2076.0,17924.0
40000,40,35909,1,0.1,4091.0,35909.0
60000,40,54085,1,0.1,5915.0,54085.0
80000,40,71971,1,0.1,8029.0,71971.0
100000,40,90103,1,0.1,9897.0,90103.0
2,41,2,1,0.1,0.0,2.0
3,41,2,1,0.1,1.0,2.0
100,41,85,1,0.1,15.0,85.0
200,41,180,1,0.1,20.0,180.0
2000,41,1801,1,0.1,199.0,1801.0
10000,41,9018,1,0.1,982.0,9018.0
20000,41,17937,1,0.1,2063.0,17937.0
40000,41,35926,1,0.1,4074.0,35926.0
60000,41,53850,1,0.1,6150.0,53850.0
80000,41,72053,1,0.1,7947.0,72053.0
100000,41,90103,1,0.1,9897.0,90103.0
2,42,2,1,0.1,0.0,2.0
3,42,3,1,0.1,0.0,3.0
100,42,89,1,0.1,11.0,89.0
200,42,186,1,0.1,14.0,186.0
2000,42,1782,1,0.1,218.0,1782.0
10000,42,8958,1,0.1,1042.0,8958.0
20000,42,17997,1,0.1,2003.0,17997.0
40000,42,36027,1,0.1,3973.0,36027.0
60000,42,54035,1,0.1,5965.0,54035.0
80000,42,71939,1,0.1,8061.0,71939.0
100000,42,89864,1,0.1,10136.0,89864.0
2,43,2,1,0.1,0.0,2.0
3,43,3,1,0.1,0.0,3.0
100,43,89,1,0.1,11.0,89.0
200,43,179,1,0.1,21.0,179.0
2000,43,1817,1,0.1,183.0,1817.0
10000,43,8971,1,0.1,1029.0,8971.0
20000,43,18059,1,0.1,1941.0,18059.0
40000,43,35954,1,0.1,4046.0,35954.0
60000,43,53991,1,0.1,6009.0,53991.0
80000,43,71857,1,0.1,8143.0,71857.0
100000,43,89866,1,0.1,10134.0,89866.0
2,44,2,1,0.1,0.0,2.0
3,44,2,1,0.1,1.0,2.0
100,44,89,1,0.1,11.0,89.0
200,44,184,1,0.1,16.0,184.0
2000,44,1819,1,0.1,181.0,1819.0
10000,44,9018,1,0.1,982.0,9018.0
20000,44,18077,1,0.1,1923.0,18077.0
40000,44,36054,1,0.1,3946.0,36054.0
60000,44,53934,1,0.1,6066.0,53934.0
80000,44,71931,1,0.1,8069.0,71931.0
100000,44,90059,1,0.1,9941.0,90059.0
2,45,2,1,0.1,0.0,2.0
3,45,2,1,0.1,1.0,2.0
100,45,90,1,0.1,10.0,90.0
200,45,177,1,0.1,23.0,177.0
2000,45,1790,1,0.1,210.0,1790.0
10000,45,8991,1,0.1,1009.0,8991.0
20000,45,18026,1,0.1,1974.0,18026.0
40000,45,36011,1,0.1,3989.0,36011.0
60000,45,54069,1,0.1,5931.0,54069.0
80000,45,71993,1,0.1,8007.0,71993.0
100000,45,90072,1,0.1,9928.0,90072.0
2,46,1,1,0.1,1.0,1.0
3,46,3,1,0.1,0.0,3.0
100,46,91,1,0.1,9.0,91.0
200,46,180,1,0.1,20.0,180.0
2000,46,1834,1,0.1,166.0,1834.0
10000,46,9018,1,0.1,982.0,9018.0
20000,46,18054,1,0.1,1946.0,18054.0
40000,46,36036,1,0.1,3964.0,36036.0
60000,46,54015,1,0.1,5985.0,54015.0
80000,46,72127,1,0.1,7873.0,72127.0
100000,46,90103,1,0.1,9897.0,90103.0
2,47,2,1,0.1,0.0,2.0
3,47,3,1,0.1,0.0,3.0
100,47,83,1,0.1,17.0,83.0
200,47,180,1,0.1,20.0,180.0
2000,47,1796,1,0.1,204.0,1796.0
10000,47,8997,1,0.1,1003.0,8997.0
20000,47,18036,1,0.1,1964.0,18036.0
40000,47,36060,1,0.1,3940.0,36060.0
60000,47,54040,1,0.1,5960.0,54040.0
80000,47,71818,1,0.1,8182.0,71818.0
100000,47,89990,1,0.1,10010.0,89990.0
2,48,2,1,0.1,0.0,2.0
3,48,3,1,0.1,0.0,3.0
100,48,87,1,0.1,13.0,87.0
200,48,181,1,0.1,19.0,181.0
2000,48,1804,1,0.1,196.0,1804.0
10000,48,8983,1,0.1,1017.0,8983.0
20000,48,17976,1,0.1,2024.0,17976.0
40000,48,36088,1,0.1,3912.0,36088.0
60000,48,53882,1,0.1,6118.0,53882.0
80000,48,72162,1,0.1,7838.0,72162.0
100000,48,89815,1,0.1,10185.0,89815.0
2,49,1,1,0.1,1.0,1.0
3,49,3,1,0.1,0.0,3.0
100,49,89,1,0.1,11.0,89.0
200,49,184,1,0.1,16.0,184.0
2000,49,1787,1,0.1,213.0,1787.0
10000,49,9053,1,0.1,947.0,9053.0
20000,49,17997,1,0.1,2003.0,17997.0
40000,49,35934,1,0.1,4066.0,35934.0
60000,49,53945,1,0.1,6055.0,53945.0
80000,49,72017,1,0.1,7983.0,72017.0
100000,49,90028,1,0.1,9972.0,90028.0
2,50,2,1,0.1,0.0,2.0
3,50,2,1,0.1,1.0,2.0
100,50,88,1,0.1,12.0,88.0
200,50,178,1,0.1,22.0,178.0
2000,50,1800,1,0.1,200.0,1800.0
10000,50,8987,1,0.1,1013.0,8987.0
20000,50,18026,1,0.1,1974.0,18026.0
40000,50,36075,1,0.1,3925.0,36075.0
60000,50,54113,1,0.1,5887.0,54113.0
80000,50,71950,1,0.1,8050.0,71950.0
100000,50,89822,1,0.1,10178.0,89822.0
2,51,2,1,0.1,0.0,2.0
3,51,3,1,0.1,0.0,3.0
100,51,90,1,0.1,10.0,90.0
200,51,182,1,0.1,18.0,182.0
2000,51,1823,1,0.1,177.0,1823.0
10000,51,9032,1,0.1,968.0,9032.0
20000,51,17971,1,0.1,2029.0,17971.0
40000,51,35992,1,0.1,4008.0,35992.0
60000,51,54022,1,0.1,5978.0,54022.0
80000,51,72008,1,0.1,7992.0,72008.0
100000,51,90156,1,0.1,9844.0,90156.0
2,52,2,1,0.1,0.0,2.0
3,52,3,1,0.1,0.0,3.0
100,52,88,1,0.1,12.0,88.0
200,52,174,1,0.1,26.0,174.0
2000,52,1810,1,0.1,190.0,1810.0
10000,52,9018,1,0.1,982.0,9018.0
20000,52,17988,1,0.1,2012.0,17988.0
40000,52,35936,1,0.1,4064.0,35936.0
60000,52,54059,1,0.1,5941.0,54059.0
80000,52,71832,1,0.1,8168.0,71832.0
100000,52,89911,1,0.1,10089.0,89911.0
2,53,2,1,0.1,0.0,2.0
3,53,2,1,0.1,1.0,2.0
100,53,93,1,0.1,7.0,93.0
200,53,177,1,0.1,23.0,177.0
2000,53,1786,1,0.1,214.0,1786.0
10000,53,8921,1,0.1,1079.0,8921.0
20000,53,17957,1,0.1,2043.0,17957.0
40000,53,36066,1,0.1,3934.0,36066.0
60000,53,53880,1,0.1,6120.0,53880.0
80000,53,72022,1,0.1,7978.0,72022.0
100000,53,90033,1,0.1,9967.0,90033.0
2,54,1,1,0.1,1.0,1.0
3,54,3,1,0.1,0.0,3.0
100,54,90,1,0.1,10.0,90.0
200,54,178,1,0.1,22.0,178.0
2000,54,1798,1,0.1,202.0,1798.0
10000,54,8950,1,0.1,1050.0,8950.0
20000,54,18034,1,0.1,1966.0,18034.0
40000,54,36048,1,0.1,3952.0,36048.0
60000,54,53998,1,0.1,6002.0,53998.0
80000,54,72019,1,0.1,7981.0,72019.0
100000,54,90078,1,0.1,9922.0,90078.0
2,55,2,1,0.1,0.0,2.0
3,55,3,1,0.1,0.0,3.0
100,55,90,1,0.1,10.0,90.0
200,55,186,1,0.1,14.0,186.0
2000,55,1798,1,0.1,202.0,1798.0
10000,55,9005,1,0.1,995.0,9005.0
20000,55,17953,1,0.1,2047.0,17953.0
40000,55,35860,1,0.1,4140.0,35860.0
60000,55,53920,1,0.1,6080.0,53920.0
80000,55,72099,1,0.1,7901.0,72099.0
100000,55,90183,1,0.1,9817.0,90183.0
2,56,1,1,0.1,1.0,1.0
3,56,2,1,0.1,1.0,2.0
100,56,88,1,0.1,12.0,88.0
200,56,180,1,0.1,20.0,180.0
2000,56,1795,1,0.1,205.0,1795.0
10000,56,9035,1,0.1,965.0,9035.0
20000,56,18029,1,0.1,1971.0,18029.0
40000,56,35974,1,0.1,4026.0,35974.0
60000,56,54058,1,0.1,5942.0,54058.0
80000,56,72023,1,0.1,7977.0,72023.0
100000,56,89968,1,0.1,10032.0,89968.0
2,57,2,1,0.1,0.0,2.0
3,57,2,1,0.1,1.0,2.0
100,57,87,1,0.1,13.0,87.0
200,57,184,1,0.1,16.0,184.0
